name_auction	link	serial_number	hours_used	sold_price	sold_date	country
2002 YANMAR VIO70CR	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9307969&LP=MAT	00612	5.718	12.500	13-6-2013 8:05:00	Netherlands
2005 YANMAR VIO75	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967541&LP=MAT	10953	5.668	15.000	8-5-2014 8:41:00	Netherlands
2004 YANMAR VIO75	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10105127&LP=MAT	10694B	5.572	14.500	3-7-2014 9:31:00	Netherlands
2004 YANMAR VIO75	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9307965&LP=MAT	10508	5.685	13.500	13-6-2013 8:05:00	Netherlands
2004 YANMAR VIO75	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967545&LP=MAT	50637	5.111	12.500	8-5-2014 8:41:00	Netherlands
2003 YANMAR VIO75	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494821&LP=MAT	00785B	6.952	12.000	26-9-2013 14:12:00	Netherlands
2002 YANMAR VIO75	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266084&LP=MAT	00703B	7.127	12.000	25-9-2014 8:58:00	Netherlands
2002 YANMAR VIO75	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266098&LP=MAT	00611B	6.772	12.000	25-9-2014 8:58:00	Netherlands
2007 YANMAR VIO75-A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266438&LP=MAT	YMRVIO75A7YY12778	3.289	18.000	25-9-2014 8:58:00	Netherlands
2007 YANMAR VIO75-A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494815&LP=MAT	YMRVIO75C7YY12776	4.424	17.000	26-9-2013 14:12:00	Netherlands
2007 YANMAR VIO75-A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266444&LP=MAT	YMRVIO75J7YY12792	4.049	15.000	25-9-2014 8:58:00	Netherlands
2006 YANMAR VIO75-A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821707&LP=MAT		5.629	15.500	27-2-2014 9:25:00	Netherlands
2006 YANMAR VIO75-A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10105125&LP=MAT	YMRVIO75T5YY11666	5.124	14.500	3-7-2014 9:31:00	Netherlands
2005 YANMAR VIO75-A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9123733&LP=MAT	11027B	3.550	17.000	21-3-2013 11:38:00	Netherlands
2004 YANMAR VIO75-A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9123651&LP=MAT	10731B	5.060	15.000	21-3-2013 11:38:00	Netherlands
2004 YANMAR VIO75-A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9123729&LP=MAT	10649B	3.286	15.000	21-3-2013 11:38:00	Netherlands
2004 YANMAR VIO75-A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266068&LP=MAT	10666B	4.856	13.500	25-9-2014 8:58:00	Netherlands
2004 YANMAR VIO75-A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266074&LP=MAT	10667B	5.188	13.000	25-9-2014 8:58:00	Netherlands
2009 YTO LT207G	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9118937&LP=MAT	208		11.000	21-3-2013 8:23:00	Netherlands
2008 YTO LT214	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9822365&LP=MAT		529	12.500	28-2-2014 3:57:00	Netherlands
2012 YTO LTP1016	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266714&LP=MAT	011431	3	10.000	26-9-2014 2:02:00	Netherlands
2011 YTO ZL50F	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494443&LP=MAT	20370914	4.278	14.000	26-9-2013 4:16:00	Netherlands
1999 ZETTELMEYER ZD5002	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263629&LP=MAT	560704	21.166	12.000	25-9-2014 7:32:00	Netherlands
1997 ZETTELMEYER ZL802	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494467&LP=MAT	6704070	11.536	9.500	26-9-2013 4:16:00	Netherlands
ZETTELMEYER ZL1001	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263607&LP=MAT	W09S14003XBA08638	3.548	10.500	25-9-2014 5:09:00	Netherlands
2003 ABG TITAN 325	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266920&LP=MAT	32614525	7.028	25.000	26-9-2014 4:11:00	Netherlands
2002 ABG TITAN 473-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9308343&LP=MAT	47313699	7.966	20.000	13-6-2013 9:59:00	Netherlands
2008 AHLMANN AX85	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9115159&LP=MAT	W09P085408BA08764	1.277	24.000	21-3-2013 5:04:00	Netherlands
2008 AHLMANN AX85	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9115187&LP=MAT	W09P085498BA08764	1.499	24.000	21-3-2013 5:04:00	Netherlands
2008 AHLMANN AX85	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9115193&LP=MAT	W09P085568BA08764	1.636	22.000	21-3-2013 5:04:00	Netherlands
2008 AHLMANN AX85	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9115201&LP=MAT	W09P085778BA08764	1.675	22.000	21-3-2013 5:04:00	Netherlands
2008 AHLMANN AX85	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9115179&LP=MAT	W09P085378BA08764		22.000	21-3-2013 5:04:00	Netherlands
2004 AMMANN AC110-3N	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9493971&LP=MAT	TFAAC11NY40001011	2.479	23.000	26-9-2013 6:52:00	Netherlands
1999 AMMANN AC120	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9822347&LP=MAT		4.763	19.000	28-2-2014 3:57:00	Netherlands
2006 AMMANN AV85-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494029&LP=MAT	1073370073	991	24.000	26-9-2013 7:07:00	Netherlands
2008 AMMANN AV95-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494027&LP=MAT	1072980351	855	27.000	26-9-2013 7:07:00	Netherlands
2012 AMMANN AV110X	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266814&LP=MAT	4102094	1.007	24.000	26-9-2014 2:02:00	Netherlands
2012 AMMANN AV110X	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266820&LP=MAT	4102099	1.087	24.000	26-9-2014 2:02:00	Netherlands
2012 AMMANN AV110X	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266824&LP=MAT	4102095	1.181	23.000	26-9-2014 2:02:00	Netherlands
2007 AMMANN AV110X	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494021&LP=MAT	03750A0052	3.232	23.000	26-9-2013 7:07:00	Netherlands
2007 AMMANN AV110X	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494023&LP=MAT	03750A0069	3.599	22.500	26-9-2013 7:07:00	Netherlands
2007 AMMANN AV110X	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494019&LP=MAT	03750A0068	2.964	22.000	26-9-2013 8:14:00	Netherlands
2006 AMMANN AV110X	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494025&LP=MAT	03750A0012		22.500	26-9-2013 7:07:00	Netherlands
2001 ATLAS 1404	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266124&LP=MAT	143M302017	16.827	20.000	25-9-2014 8:36:00	Netherlands
2000 ATLAS 1604M	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9498259&LP=MAT	261S301379	18.263	21.000	26-9-2013 9:38:00	Netherlands
2001 ATLAS 1804	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9307763&LP=MAT	284S301333	10.706	27.500	13-6-2013 7:34:00	Netherlands
2010 BARBER-GREENE BGP 308	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10099745&LP=MAT	30815F542		21.500	7-7-2014 3:31:00	Netherlands
2011 BARBER-GREENE BGP 312	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10099733&LP=MAT	BGP31216G554	2.286	26.000	7-7-2014 3:31:00	Netherlands
1990 BAUER BG9V	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266726&LP=MAT	0166	16.033	28.000	26-9-2014 4:11:00	Netherlands
2007 BOBCAT 444A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266128&LP=MAT	532211093	4.134	20.000	25-9-2014 8:11:00	Netherlands
2011 BOBCAT E45	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10105189&LP=MAT	AHHC11326	939	26.000	3-7-2014 9:34:00	Netherlands
2008 BOBCAT T40170	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9816683&LP=MAT	A8GB11032	2.540	26.000	27-2-2014 2:21:00	Netherlands
2007 BOBCAT T40170	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10095995&LP=MAT	363312604	3.595	25.000	3-7-2014 8:52:00	Netherlands
2007 BOMAG BF222C	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9503409&LP=MAT	821837440005	3.969	20.000	26-9-2013 14:29:00	Netherlands
2008 BOMAG BF223C	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9972877&LP=MAT	821837371036	3.178	25.000	9-5-2014 2:34:00	Netherlands
2008 BOMAG BF331	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9974215&LP=MAT	821837210379	2.161	20.000	9-5-2014 2:34:00	Netherlands
2007 BOMAG BF331	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266906&LP=MAT	0316	5.317	23.000	26-9-2014 4:11:00	Netherlands
2008 BOMAG BW154AD-4	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266850&LP=MAT	101920511082	6.328	22.000	26-9-2014 2:02:00	Netherlands
2009 BOMAG BW154AP-4 AM	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266846&LP=MAT	101920521008	4.815	25.000	26-9-2014 2:02:00	Netherlands
2004 BOMAG BW161AD-4	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824577&LP=MAT			25.000	28-2-2014 3:59:00	Netherlands
2004 BOMAG BW161ADH-4	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824581&LP=MAT		3.775	24.000	28-2-2014 3:59:00	Netherlands
2006 BOMAG BW174AD	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494031&LP=MAT	101870531209	9.032	23.000	26-9-2013 7:07:00	Netherlands
2005 BOMAG BW203AD	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824567&LP=MAT		3.080	25.000	28-2-2014 3:57:00	Netherlands
2003 BOMAG BW211D-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9118793&LP=MAT	101580851228	4.119	28.000	21-3-2013 8:23:00	Netherlands
2002 BOMAG BW211D-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9118795&LP=MAT	101580371746	5.878	29.000	21-3-2013 8:23:00	Netherlands
1997 BOMAG BW211D-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9822273&LP=MAT			26.000	28-2-2014 3:57:00	Netherlands
1998 BOMAG BW212D-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9118787&LP=MAT	101580260121	7.863	26.000	21-3-2013 8:23:00	Netherlands
2002 BOMAG BW213D	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266492&LP=MAT	101580901328	3.409	27.000	25-9-2014 11:01:00	Netherlands
2002 BOMAG BW213D-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266486&LP=MAT	101580901363	1.044	25.000	25-9-2014 11:01:00	Netherlands
2002 BOMAG BW213D-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266570&LP=MAT	101580901332	4.050	25.000	25-9-2014 11:01:00	Netherlands
1999 BOMAG BW213D-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9118769&LP=MAT	101580200284	7.467	28.000	21-3-2013 8:23:00	Netherlands
1998 BOMAG BW213D-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266574&LP=MAT	101580200259	6.099	24.000	25-9-2014 11:01:00	Netherlands
1997 BOMAG BW213D-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9493939&LP=MAT	101580200182	5.289	19.000	26-9-2013 6:46:00	Netherlands
2002 BOMAG BW216D-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266968&LP=MAT	101580441006	4.482	25.000	25-9-2014 11:01:00	Netherlands
1999 BOMAG BW216D-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9978131&LP=MAT	101580401024	6.959	22.500	9-5-2014 2:29:00	Netherlands
1999 BOMAG BW216D-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266970&LP=MAT	101580401010		24.000	25-9-2014 11:01:00	Netherlands
1998 BOMAG BW216D-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266468&LP=MAT	101580400144	2.465	24.000	25-9-2014 11:01:00	Netherlands
1998 BOMAG BW216D-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266472&LP=MAT	101580400152	32.767	24.000	25-9-2014 11:01:00	Netherlands
2001 BOMAG BW216DH-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9493931&LP=MAT	101580421040	7.087	26.000	26-9-2013 6:46:00	Netherlands
2000 BOMAG BW219DH-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9304591&LP=MAT	101580501195	5.973	25.000	13-6-2013 5:43:00	Netherlands
1999 BOMAG BW219DH-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9118743&LP=MAT	101580500279	9.381	25.000	21-3-2013 8:23:00	Netherlands
1998 BOMAG BW219DH-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266964&LP=MAT	101580500214	32.767	23.000	25-9-2014 11:01:00	Netherlands
1997 BOMAG BW219DH-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9304605&LP=MAT	101580500137	4.074	25.000	13-6-2013 5:43:00	Netherlands
1998 BOMAG BW219PDH-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9118051&LP=MAT	101580510112		24.000	21-3-2013 8:03:00	Netherlands
2000 BOMAG MPH120	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494819&LP=MAT	136590011015	7.373	28.000	26-9-2013 5:33:00	Netherlands
1990 BROWN LENOX KK114	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9503345&LP=MAT	400VH42		28.000	26-9-2013 14:26:00	Netherlands
2005 CASE 590SR	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824421&LP=MAT	N5GH03200	4.661	21.000	28-2-2014 1:15:00	Netherlands
2004 CASE 621D	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303589&LP=MAT	JFF0137355	7.417	24.000	13-6-2013 4:11:00	Netherlands
2006 CASE 721D	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303579&LP=MAT	HHA721D1N5HE03105	9.587	23.000	13-6-2013 4:07:00	Netherlands
1999 CASE 821C	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821307&LP=MAT	JEE0093651	8.605	20.000	27-2-2014 4:06:00	Netherlands
2009 CASE 921E	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303561&LP=MAT	N8F204929		26.000	13-6-2013 4:07:00	Netherlands
2008 CASE 921E	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303563&LP=MAT	N8F203826		26.000	13-6-2013 4:07:00	Netherlands
2004 CASE CX210	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266070&LP=MAT	DCH21B0973	10.451	21.000	25-9-2014 7:40:00	Netherlands
2001 CASE CX240	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494775&LP=MAT	DCH24B0146	7.651	20.000	26-9-2013 9:23:00	Netherlands
2002 CASE CX290	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9822181&LP=MAT	DCH29BO132	13.982	23.000	27-2-2014 9:19:00	Netherlands
2004 CASE CX330	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10104935&LP=MAT	DCH33B0292	10.282	24.000	3-7-2014 9:11:00	Netherlands
2012 CASE SR130	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9819587&LP=MAT	JAFSR130HCM425559	32	21.000	28-2-2014 3:32:00	Netherlands
2012 CASE SR175	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9819583&LP=MAT	JAFSR175PCM428991	7	24.000	27-2-2014 3:24:00	Netherlands
2012 CASE SR220	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10099411&LP=MAT	NCM457103	5	22.000	3-7-2014 8:55:00	Netherlands
2011 CASE TX130-33	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10095961&LP=MAT	NBHK12004	1.162	27.000	3-7-2014 8:46:00	Netherlands
2007 CASE TX140-45	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10095825&LP=MAT	N7HK41002	2.338	19.000	3-7-2014 8:46:00	Netherlands
2007 CASE TX170-45	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10095813&LP=MAT	HGCTX17MN7HK43024	2.824	25.000	3-7-2014 8:46:00	Netherlands
2006 CASE TX170-45	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10095819&LP=MAT	N6HK43018	1.925	20.000	3-7-2014 8:46:00	Netherlands
2003 CASE WX150	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967407&LP=MAT	CGG0228518	10.656	19.000	8-5-2014 8:36:00	Netherlands
2003 CASE WX170	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10105009&LP=MAT	0939	12.374	21.000	3-7-2014 9:15:00	Netherlands
2002 CASE WX170	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9307793&LP=MAT	CGG0232416		22.500	13-6-2013 7:34:00	Netherlands
1980 CAT 120G	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9304133&LP=MAT	87V03858		25.000	27-6-2013 15:50:00	Netherlands
1980 CAT 120G	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10264119&LP=MAT	87V05568		24.000	25-9-2014 7:32:00	Netherlands
2005 CAT 307C	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494759&LP=MAT	CAT0307CJBCM01168	3.333	23.000	26-9-2013 14:12:00	Netherlands
2004 CAT 307C	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494749&LP=MAT	CAT0307CHBCM00920		28.000	26-9-2013 14:12:00	Netherlands
2008 CAT 307CSB	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266388&LP=MAT	CAT0307CHBNE01959	3.221	21.000	25-9-2014 8:58:00	Netherlands
2005 CAT 308C	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494737&LP=MAT	CAT0308CHKCX00939	3.724	24.000	26-9-2013 14:12:00	Netherlands
1996 CAT 312BL	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9119935&LP=MAT		7.443	25.000	3-4-2013 16:36:00	Netherlands
2002 CAT 318B	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494423&LP=MAT	CAT0318BLADC01162	9.562	21.000	26-9-2013 8:47:00	Netherlands
2000 CAT 318BL	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9119923&LP=MAT	ADC00461	13.061	26.000	21-3-2013 10:57:00	Netherlands
1997 CAT 320BL	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9307697&LP=MAT	7JR00526		27.500	6-12-2013 9:59:00	Netherlands
1993 CAT 320L	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9822277&LP=MAT	4ZJ00477		27.000	27-2-2014 9:19:00	Netherlands
1999 CAT 322BLN	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9307687&LP=MAT	1ZS00426	16.648	25.000	13-6-2013 7:19:00	Netherlands
1996 CAT 322L	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9495063&LP=MAT	8ML00423	12.665	21.500	26-9-2013 9:23:00	Netherlands
1994 CAT 322L	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9495107&LP=MAT	9RL00188	17.238	22.000	26-9-2013 9:23:00	Netherlands
1992 CAT 325N	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9307683&LP=MAT	2SK00288		23.000	13-6-2013 7:19:00	Netherlands
2007 CAT 428E	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967829&LP=MAT	CAT0428EHSNL01060	5	26.000	8-5-2014 2:57:00	Netherlands
1991 CAT 621E	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821581&LP=MAT	2PD00770	15.438	26.000	27-2-2014 6:43:00	Netherlands
1991 CAT 621E	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821583&LP=MAT	2PD00774	15.782	26.000	27-2-2014 6:43:00	Netherlands
1991 CAT 621E	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821585&LP=MAT	2PD00773	16.486	26.000	6-3-2014 9:45:00	Netherlands
2001 CAT 637E II	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10264137&LP=MAT	1FB00815	24.872	29.000	25-9-2014 7:32:00	Netherlands
2001 CAT 637E II	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10264143&LP=MAT	1FB00814	5.769	29.000	25-9-2014 7:32:00	Netherlands
CAT 826G	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9498859&LP=MAT	7LN00219		25.000	26-9-2013 14:28:00	Netherlands
2006 CAT 908	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303813&LP=MAT	CAT00908ETAR00948	2.610	21.000	13-6-2013 4:30:00	Netherlands
1996 CAT 928F	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494359&LP=MAT	8AK00829	14.135	20.000	26-9-2013 4:16:00	Netherlands
2007 CAT 930G	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9301337&LP=MAT	CAT0930GATFW00710	10.187	26.000	13-6-2013 3:55:00	Netherlands
1999 CAT 938G	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9115009&LP=MAT	6WS01902		27.500	21-3-2013 5:04:00	Netherlands
1992 CAT 950F	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821293&LP=MAT	6YG01903	17.069	27.000	27-2-2014 4:06:00	Netherlands
1996 CAT 950F II	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821287&LP=MAT	8TK03900	24.371	27.000	27-2-2014 4:05:00	Netherlands
1994 CAT 950F II	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821289&LP=MAT	8TK01561		25.000	27-2-2014 4:05:00	Netherlands
2000 CAT 950G	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494233&LP=MAT	2JS01274	15.443	27.000	26-9-2013 3:51:00	Netherlands
1999 CAT 950G	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9301311&LP=MAT	5FW00754		26.000	13-6-2013 4:39:00	Netherlands
2010 CAT 950H	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263201&LP=MAT	CAT0930HVFTD01489	9.018	28.000	25-9-2014 4:41:00	Netherlands
2000 CAT 962G	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10102025&LP=MAT	3BS00661	11.500	25.000	3-7-2014 9:01:00	Netherlands
2003 CAT 962G II	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9301285&LP=MAT	CAT0962GCBAB00346	29.984	27.000	13-6-2013 3:46:00	Netherlands
1984 CAT 966D	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303681&LP=MAT	94X03580	28.567	25.000	13-6-2013 4:17:00	Netherlands
1994 CAT 970F	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9974057&LP=MAT	9JK00306	28.408	27.000	9-5-2014 2:36:00	Netherlands
1979 CAT 980C	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263353&LP=MAT	63X1071	8.940	21.000	25-9-2014 5:09:00	Netherlands
CAT 3508B	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821183&LP=MAT	6PN00637		24.000	28-2-2014 2:21:00	Netherlands
2005 CAT CP-533E	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9976151&LP=MAT	CATCP533VASM00159		25.000	8-5-2014 9:33:00	Netherlands
2006 CAT CS-423E	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9822199&LP=MAT		1.930	20.500	28-2-2014 7:12:00	Netherlands
2006 CAT CS-423E	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9822205&LP=MAT		2.371	20.500	28-2-2014 7:12:00	Netherlands
2006 CAT CS-423E	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9822209&LP=MAT		2.429	20.500	28-2-2014 7:12:00	Netherlands
2005 CAT CS-423E	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9118689&LP=MAT	CATCS423PBWG00203	1.548	21.000	21-3-2013 8:15:00	Netherlands
2004 CAT CS-433D	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9118219&LP=MAT	CATCS433LBTT00232	3.121	24.000	21-3-2013 8:15:00	Netherlands
2005 CAT CS-433E	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9822197&LP=MAT		3.210	20.000	28-2-2014 7:12:00	Netherlands
2004 CAT CS-433E	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9118225&LP=MAT	CATCS433ABTT00228	2.115	24.000	21-3-2013 8:15:00	Netherlands
2004 CAT CS-433E	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9304523&LP=MAT	CATCS433TBTT00253	1.700	23.000	13-6-2013 5:40:00	Netherlands
2004 CAT CS-433E	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9118361&LP=MAT	CATCS433ABTT00231	3.029	23.000	21-3-2013 8:15:00	Netherlands
2004 CAT CS-433E	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9118597&LP=MAT	CATCS433ADAC00146	1.975	23.000	21-3-2013 8:15:00	Netherlands
2004 CAT CS-433E	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9118355&LP=MAT	CATCS433JBTT00208	2.275	22.500	21-3-2013 8:15:00	Netherlands
